project,worktree_id,artifact_id,birth_state,lineage_state,episode_count
agentsight,e58fce112c6e,agentsight:a00000244,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000245,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000246,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000247,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000248,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000249,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000250,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000251,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000252,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000253,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000254,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000255,confirmed_create,known,3
agentsight,e58fce112c6e,agentsight:a00000256,left_censored_existing,known,16
agentsight,e58fce112c6e,agentsight:a00000257,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000258,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000259,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000260,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000261,left_censored_existing,known,3
agentsight,e58fce112c6e,agentsight:a00000262,left_censored_existing,known,22
agentsight,e58fce112c6e,agentsight:a00000263,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000264,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000265,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000266,left_censored_existing,known,12
agentsight,e58fce112c6e,agentsight:a00000267,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000268,left_censored_existing,known,41
agentsight,e58fce112c6e,agentsight:a00000269,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000270,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000271,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000272,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000273,left_censored_existing,known,8
agentsight,e58fce112c6e,agentsight:a00000274,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000275,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000276,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000277,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000278,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000279,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000280,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000281,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000282,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000283,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000284,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000285,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000286,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000287,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000288,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000289,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000290,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000291,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000292,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000293,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000294,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000295,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000296,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000297,left_censored_existing,known,18
agentsight,e58fce112c6e,agentsight:a00000298,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000299,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000300,confirmed_create,known,10
agentsight,e58fce112c6e,agentsight:a00000301,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000302,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000303,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000304,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000305,left_censored_existing,known,4
agentsight,e58fce112c6e,agentsight:a00000306,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000307,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000308,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000309,left_censored_existing,known,3
agentsight,e58fce112c6e,agentsight:a00000310,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000311,left_censored_existing,known,9
agentsight,e58fce112c6e,agentsight:a00000312,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000313,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000314,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000315,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000316,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000317,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000318,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000319,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000320,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000321,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000322,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000323,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000324,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000325,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000326,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000327,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000328,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000329,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000330,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000331,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000332,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000333,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000334,confirmed_create,known,3
agentsight,e58fce112c6e,agentsight:a00000335,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000336,left_censored_existing,known,2
agentsight,e58fce112c6e,agentsight:a00000337,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000338,left_censored_existing,known,9
agentsight,e58fce112c6e,agentsight:a00000339,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000340,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000341,confirmed_create,known,3
agentsight,e58fce112c6e,agentsight:a00000342,confirmed_create,known,2
agentsight,e58fce112c6e,agentsight:a00000343,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000344,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000345,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000346,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000347,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000348,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000349,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000350,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000351,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000352,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000353,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000354,confirmed_create,known,2
agentsight,e58fce112c6e,agentsight:a00000355,confirmed_create,known,2
agentsight,e58fce112c6e,agentsight:a00000356,confirmed_create,known,2
agentsight,e58fce112c6e,agentsight:a00000357,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000358,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000359,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000360,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000361,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000362,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000363,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000364,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000365,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000366,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000367,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000368,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000369,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000370,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000371,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000372,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000373,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000374,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000375,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000376,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000377,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000378,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000379,left_censored_existing,known,1
agentsight,e58fce112c6e,agentsight:a00000380,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000381,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000382,left_censored_existing,known,0
agentsight,e58fce112c6e,agentsight:a00000383,confirmed_create,known,8
agentsight,e58fce112c6e,agentsight:a00000384,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000385,confirmed_create,known,4
agentsight,e58fce112c6e,agentsight:a00000386,confirmed_create,known,1
agentsight,e58fce112c6e,agentsight:a00000387,confirmed_create,known,1
